Cust_ID,Buy_product,Name,Newsletter_Subscription,Year_Birth,Membership,Preferred_Game_Genre,FidelityPoints,S1_GameplayExperience,S2_GameMechanics,S3_GameBalance,S4_GameLength,S5_MaterialQuality,S6_ValueForPrice,S7_Artwork_Design,S8_ThemeIntegration,S9_PlayerIteration,S10_LevelAdjust,S11_RuleClarity,S12_StrategicThinking,S13_ReplayValue,S14_Recommendation
8865,0,Mr. Jeff Robles,yes,1985.0,Premium,Thematic,5475,2,4,4,4,2,2,2,2,1,3,3,3,3,2
8866,0,Mr. Duane Fletcher,no,1983.0,Premium,Strategy,4907,3,3,3,2,5,3,5,5,5,4,5,5,4,5
8867,0,Ms. Laura Holmes,yes,1959.0,Premium,Strategy,3396,1,4,4,4,1,4,3,3,3,3,1,1,3,1
8868,1,Mr. Chad White,no,1998.0,Premium,Strategy,5508,5,4,5,3,1,5,1,1,5,5,5,5,5,1
8869,0,Mr. Jason Griffith,yes,2004.0,Non-Premium,Party,5565,1,4,1,5,5,1,3,5,3,3,1,3,1,5
8870,1,Ms. Samantha Russell,yes,1968.0,Premium,Strategy,3255,1,1,1,1,4,4,5,5,5,5,5,3,5,4
8871,1,Mr. Edward Hill,no,,Premium,Party,5278,0,0,0,1,3,0,3,3,5,4,1,1,1,3
8872,1,Ms. Misty Carr,yes,1962.0,Premium,Strategy,6755,1,1,1,1,4,5,5,5,5,5,5,4,5,5
8873,0,Ms. Ashley Soto,yes,1986.0,Premium,Strategy,3582,1,3,3,3,3,3,3,1,1,1,1,3,1,1
8874,1,Ms. Diana Duarte,no,1997.0,Premium,Party,5416,5,4,5,1,4,5,4,4,4,4,2,3,2,4
8875,0,Mr. Logan Fischer,yes,1982.0,Non-Premium,Party,4581,4,5,3,3,3,4,4,4,5,5,5,4,4,4
8876,0,Mr. James Stewart,yes,2009.0,Non-Premium,Party,5052,3,4,3,3,1,3,1,1,4,3,5,5,5,1
8877,1,Ms. Jennifer Oconnell,yes,1957.0,Non-Premium,Party,6404,4,4,4,4,3,4,5,4,4,4,4,4,4,5
8878,1,Ms. Joyce Delgado,yes,2007.0,Non-Premium,Party,5177,4,2,2,2,5,3,2,4,4,4,4,5,4,5
8879,0,Mr. Cody Hubbard,yes,2013.0,Non-Premium,Party,5258,2,3,2,3,1,2,1,1,3,2,4,1,3,1
8880,0,Ms. Angela Anderson,no,1984.0,Premium,Party,5102,3,1,3,3,4,3,5,4,1,5,3,1,4,4
8881,1,Mr. Glenn Jones,yes,2002.0,Non-Premium,Party,4756,5,5,5,4,5,5,5,5,3,5,4,3,5,5
8882,1,Ms. Mary Nichols,yes,1991.0,Non-Premium,Party,4205,1,1,1,1,2,4,4,5,5,5,5,3,5,3
8883,1,Mr. Christopher Chapman,yes,1981.0,Premium,Strategy,4368,2,2,2,2,3,4,5,4,4,4,4,4,4,4
8884,1,Ms. Kayla Carter,yes,1971.0,Premium,Strategy,3903,2,2,2,2,5,1,1,5,5,5,5,1,5,5
8885,1,Ms. Michelle Vance,yes,1970.0,Premium,Strategy,6771,0,5,0,4,5,2,3,5,5,3,3,4,5,2
8886,0,Ms. Heather Lee,no,2000.0,Premium,Strategy,2797,3,4,3,4,3,3,3,3,4,4,4,3,2,3
8887,1,Ms. Samantha Velez,yes,2009.0,Premium,Party,4908,4,3,4,3,4,4,5,4,4,2,5,2,4,4
8888,0,Ms. Nancy Jackson MD,yes,1965.0,Premium,Strategy,5408,2,5,4,5,2,3,3,2,2,3,2,1,2,1
8889,0,Mr. William Walsh,no,1993.0,Non-Premium,Party,5441,1,4,1,3,4,1,4,4,5,2,4,3,5,4
8890,1,Mr. Howard Butler,yes,1975.0,Non-Premium,Party,4123,4,5,4,3,4,4,4,4,4,2,4,4,4,4
8891,1,Ms. Kristy Hart,yes,1996.0,Premium,Strategy,4964,2,2,2,2,4,5,4,4,3,2,4,4,5,4
8892,0,Mr. Terry Harris,yes,1972.0,Premium,Strategy,5253,3,4,4,4,1,3,3,3,3,3,3,1,3,2
8893,1,Mr. Jordan Anderson,yes,1992.0,Premium,Strategy,3633,3,3,3,3,4,4,4,4,5,2,5,4,4,4
8894,0,Mr. Daniel Hall,no,1993.0,Premium,Strategy,4618,1,1,1,5,3,1,4,3,3,4,5,5,4,3
8895,1,Mr. Jesse David,yes,2006.0,Non-Premium,Strategy,4069,4,4,4,1,1,4,1,1,3,3,4,5,4,1
8896,0,Ms. Mary Beard,yes,1963.0,Premium,Party,6725,3,2,2,2,2,3,4,3,3,3,3,4,3,1
8897,0,Ms. Anna Roberts,yes,1983.0,Non-Premium,Party,3276,4,4,4,4,5,4,5,5,5,5,5,3,5,5
8898,0,Ms. Kelly Solomon,yes,1970.0,Premium,Party,6348,2,1,1,1,5,4,4,2,2,2,2,4,2,1
8899,1,Ms. Danielle Johnson,yes,1966.0,Premium,Strategy,6655,0,0,0,3,2,5,5,4,4,4,4,5,4,5
8900,0,Mr. Christian Cruz,yes,1963.0,Non-Premium,Party,5056,2,3,2,4,5,2,5,5,4,4,4,2,4,5
8901,1,Ms. Sandra Turner,yes,1987.0,Non-Premium,Party,4214,4,5,4,1,5,4,5,5,3,4,3,5,4,5
8902,1,Ms. Sarah Haas,yes,1986.0,Non-Premium,Party,5215,3,4,3,3,3,4,4,5,5,5,5,5,5,3
8903,1,Mr. Caleb Mcmillan,yes,1975.0,Premium,Strategy,4882,0,3,0,4,5,2,2,2,2,2,2,5,2,4
8904,0,Mr. Dale Bass,yes,1987.0,Premium,Strategy,6749,2,1,1,1,4,3,3,2,2,2,2,2,2,4
8905,1,Mr. Timothy Shepard,yes,1955.0,Non-Premium,Party,4479,0,5,0,2,0,2,2,4,5,4,5,2,4,2
8906,1,Mr. William Thomas,yes,1974.0,Premium,Strategy,5100,2,2,2,2,1,1,4,3,3,3,3,2,3,3
8907,0,Mr. Scott White,no,1985.0,Premium,Strategy,5101,3,3,3,4,1,3,1,1,4,4,4,1,4,1
8908,0,Mr. Christopher Campbell,no,1975.0,Premium,Strategy,4130,3,3,3,4,4,3,4,4,3,2,4,4,5,4
8909,1,Mr. Leon Ochoa,yes,1968.0,Premium,Strategy,5378,3,3,4,3,5,5,5,5,5,4,5,4,5,5
8910,1,Mr. John Welch,no,1999.0,Premium,Strategy,5670,4,3,4,2,3,4,3,3,3,2,4,5,5,3
8911,1,Mr. Steven Morales,no,1994.0,Premium,Strategy,4889,0,1,1,2,3,1,3,3,4,4,4,4,5,3
8912,0,Mr. Bobby Dunn,no,1985.0,Premium,Party,4044,3,3,3,4,3,3,3,3,3,4,3,1,3,3
8913,0,Ms. Kimberly Faulkner,yes,1992.0,Non-Premium,Party,5374,4,5,4,4,2,4,5,2,3,3,4,5,4,2
8914,0,Mr. Robert Medina,no,2009.0,Premium,Party,3549,4,4,4,3,1,4,1,1,2,4,4,3,4,1
8915,1,Mr. David Carter,yes,1975.0,Premium,Strategy,6156,2,2,2,2,4,3,2,4,4,4,4,3,4,4
8916,0,Mr. Frank Parks,yes,1982.0,Non-Premium,Party,4726,2,4,2,3,5,2,4,5,2,4,3,2,4,5
8917,0,Mr. James Powell,no,2001.0,Premium,Party,4894,4,3,4,1,3,4,3,3,5,4,5,5,4,3
8918,0,Ms. Rebecca Johnson,no,1971.0,Premium,Party,5569,3,4,3,3,1,3,1,1,2,4,2,5,1,1
8919,1,Mr. Timothy Gonzalez,yes,1988.0,Premium,Strategy,3719,5,5,5,5,4,4,4,4,1,3,4,4,1,4
8920,1,Ms. Elizabeth Frey,yes,,Non-Premium,Party,6477,4,1,4,1,5,4,5,5,3,5,2,1,1,5
8921,1,Mr. Grant Gonzalez,yes,1982.0,Premium,Party,5394,5,2,2,2,5,5,5,5,2,3,5,2,4,5
8922,1,Ms. Chloe Reyes,no,1979.0,Premium,Party,5563,4,3,4,3,5,4,3,5,4,3,5,5,4,5
8923,0,Ms. Susan Williams,yes,1963.0,Premium,Strategy,5890,1,3,3,3,2,3,4,1,1,1,1,2,1,2
8924,1,Ms. Donna Clayton,yes,2007.0,Non-Premium,Party,5015,4,2,2,2,3,1,3,4,4,4,4,5,4,5
8925,1,Ms. Shannon Wilson,yes,1958.0,Premium,Strategy,3447,1,1,1,1,5,5,3,4,4,4,4,4,4,5
8926,1,Ms. Dana White,yes,1964.0,Premium,Strategy,6758,4,4,4,4,5,5,4,5,5,5,5,3,5,3
8927,1,Mr. Matthew Simpson,yes,1967.0,Non-Premium,Party,5631,4,3,4,1,4,4,4,4,3,3,3,1,2,4
8928,0,Ms. Kimberly Odom,yes,1960.0,Premium,Party,6629,3,1,1,1,4,3,3,3,3,3,3,3,3,2
8929,1,Ms. Brooke Parker,yes,1961.0,Premium,Strategy,5421,2,2,1,2,5,5,4,5,5,5,5,3,5,4
8930,0,Ms. Cynthia Parks,no,1999.0,Premium,Party,5314,2,3,2,4,3,2,3,3,2,5,2,1,2,3
8931,1,Ms. Ashley Torres,yes,1985.0,Non-Premium,Party,4185,3,3,3,3,2,4,4,4,4,5,4,4,4,4
8932,1,Ms. Mary Stephens,yes,1969.0,Premium,Party,6454,5,2,2,2,4,2,3,5,5,5,5,3,5,5
8933,1,Ms. Hannah Smith,yes,1982.0,Non-Premium,Thematic,4683,1,1,1,1,3,5,4,4,4,4,4,5,4,3
8934,0,Ms. Brandy Hudson,no,1995.0,Premium,Party,3765,1,1,1,4,3,1,3,3,4,5,3,3,4,3
8935,1,Ms. Lisa Davidson,yes,1954.0,Non-Premium,Party,6502,4,4,4,4,3,4,5,4,4,5,4,3,4,4
8936,0,Mr. Christopher Mejia,yes,1995.0,Non-Premium,Strategy,4750,3,5,2,4,2,2,5,2,5,5,4,5,5,2
8937,1,Ms. Kathleen Allison,yes,1977.0,Premium,Strategy,4692,2,2,2,2,5,4,4,4,4,4,4,4,4,5
8938,1,Mr. Mr. Joseph Ellis,yes,2003.0,Premium,Strategy,4049,2,2,2,2,4,4,4,4,5,3,2,1,5,4
8939,1,Ms. Nicole Durham,yes,2007.0,Non-Premium,Strategy,5630,2,2,2,2,4,1,5,4,4,4,3,3,4,2
8940,1,Ms. April Johnson,yes,1975.0,Premium,Strategy,3903,3,3,3,3,4,4,5,4,4,4,4,5,4,4
8941,0,Ms. Kelly Sutton,yes,1984.0,Premium,Strategy,4646,4,5,2,5,2,4,3,4,4,4,4,1,4,2
8942,0,Mr. Jason Liu,yes,1972.0,Non-Premium,Party,4933,3,4,4,2,1,4,1,1,5,2,4,5,5,1
8943,0,Mr. Omar Mccormick,yes,2014.0,Non-Premium,Party,5884,3,5,3,3,4,3,4,4,3,4,4,5,4,4
8944,0,Mr. Shannon Short,no,1998.0,Premium,Party,5265,2,2,2,4,4,2,4,4,4,5,4,3,3,4
8945,1,Mr. David Harrington,yes,1971.0,Premium,Strategy,4208,1,1,1,1,3,4,4,4,4,4,4,5,4,4
8946,0,Mr. Julian Mitchell,yes,1945.0,Premium,Party,5550,3,4,4,4,3,3,3,3,1,4,2,2,2,3
8947,1,Ms. Gail Jackson,yes,1962.0,Premium,Strategy,3832,4,4,4,4,5,5,4,5,5,5,5,5,5,3
8948,1,Ms. Cassandra Bartlett,no,1997.0,Premium,Strategy,4758,0,0,0,2,5,0,5,5,3,1,3,3,3,5
8949,0,Ms. Nicole Cooper MD,yes,1986.0,Premium,Thematic,5589,3,3,3,3,3,3,3,3,1,2,2,4,2,3
8950,0,Mr. Brian Rowland,no,1994.0,Premium,Strategy,5021,2,2,2,2,5,2,5,5,3,2,4,4,5,5
8951,1,Ms. Leslie Romero,yes,1985.0,Non-Premium,Party,4976,4,3,4,4,1,3,2,5,5,4,5,1,5,1
8952,1,Ms. Michelle Cruz MD,yes,1976.0,Premium,Strategy,3916,3,3,3,3,4,4,5,5,5,5,5,4,5,4
8953,1,Ms. Madison Wyatt,yes,1976.0,Non-Premium,Party,6399,1,1,1,1,2,4,5,4,4,4,4,5,4,5
8954,0,Mr. Barry Gomez,yes,1990.0,Non-Premium,Party,5419,4,5,4,3,1,4,1,1,4,2,4,3,4,1
8955,1,Ms. Kathryn Melton,yes,2000.0,Non-Premium,Party,4381,5,4,5,2,3,5,3,3,4,4,5,5,4,3
8956,1,Ms. Anne Lang,yes,1968.0,Non-Premium,Party,6773,5,5,3,5,4,4,1,4,4,4,4,1,4,4
8957,0,Ms. Catherine Wood,yes,1991.0,Premium,Thematic,5137,4,1,1,1,4,3,4,4,4,1,3,1,3,4
8958,1,Mr. Andre Beck,yes,1980.0,Premium,Party,5082,4,5,3,5,4,4,4,4,4,2,4,4,4,4
8959,1,Mr. Edward Mendoza,y,,Premium,Strategy,5463,3,3,3,3,4,4,4,4,3,2,3,3,3,4
8960,0,Mr. Nicholas Valencia,yes,1989.0,Premium,Strategy,5211,1,2,2,2,2,2,1,2,2,4,3,1,4,2
8961,1,Mr. Victor Phillips,yes,1955.0,Premium,Thematic,4922,4,3,3,3,4,4,4,4,2,4,4,5,5,4
8962,0,Mr. Roger Austin,yes,1967.0,Non-Premium,Party,2912,1,2,1,3,1,4,4,3,2,3,3,4,3,4
8963,0,Ms. Sara Knight,no,1993.0,Premium,Party,5399,4,4,4,4,2,4,2,2,2,3,3,4,4,2
8964,0,Mr. Nicolas Gonzalez,yes,1955.0,Non-Premium,Party,5413,4,5,4,1,1,4,1,1,3,3,5,3,5,1
8965,1,Ms. Donna Nelson,yes,1990.0,Premium,Strategy,4202,4,4,4,4,3,3,3,3,4,5,1,1,3,3
8966,1,Ms. Annette Smith,yes,1956.0,Non-Premium,Party,6924,5,4,5,4,4,4,4,5,5,5,5,4,5,4
8967,0,Ms. Amanda Summers,yes,1988.0,Non-Premium,Party,5627,4,2,4,3,4,4,4,4,1,3,3,1,3,4
8968,1,Ms. Kendra Washington,yes,1973.0,Non-Premium,Party,5843,2,1,3,1,5,5,1,3,3,2,3,5,3,5
8969,0,Ms. Victoria Ochoa,yes,1968.0,Non-Premium,Party,6303,3,5,3,4,2,5,4,5,5,3,5,3,5,2
8970,0,Mr. Michael Rivers DVM,yes,2014.0,Non-Premium,Party,5412,4,5,4,3,5,4,5,5,3,1,4,3,5,5
8971,1,Mr. Tanner Wilson,yes,1973.0,Premium,Strategy,5475,5,1,5,5,5,5,5,5,5,5,5,4,5,3
8972,0,Ms. April Rivera,yes,1972.0,Premium,Party,4211,1,4,4,4,2,3,4,1,1,1,1,4,1,3
8973,1,Ms. Jordan Cowan,yes,1985.0,Premium,Strategy,3821,2,2,2,2,5,5,5,5,5,5,5,5,5,3
8974,0,Mr. Travis Miller,yes,1980.0,Non-Premium,Party,5091,2,4,2,3,4,2,4,4,4,3,5,4,4,4
8975,1,Ms. Pamela Silva DDS,yes,1984.0,Non-Premium,Party,4566,4,3,4,4,4,4,4,4,1,3,3,2,4,4
8976,0,Ms. Rebecca Hicks,yes,1975.0,Premium,Party,6091,2,3,5,3,3,4,3,2,2,2,2,2,2,4
8977,1,Ms. Madison Wilson,yes,1980.0,Premium,Strategy,5584,3,3,3,3,2,4,4,4,4,4,4,3,4,4
8978,0,Mr. Gary Moore,yes,1974.0,Non-Premium,Party,5481,2,5,2,2,5,2,2,5,3,4,5,4,4,5
8979,1,Ms. Vanessa Rosales,yes,1972.0,Non-Premium,Party,6136,4,4,4,4,1,4,2,4,4,4,4,4,4,3
8980,0,Ms. Stephanie Thompson,no,1995.0,Premium,Strategy,4371,3,5,3,4,3,3,3,3,4,4,5,4,5,3
8981,1,Mr. Garrett Rodriguez,yes,1981.0,Premium,Strategy,4667,2,2,2,2,5,3,4,5,5,5,5,4,5,4
8982,1,Ms. Donna Fuller,yes,1983.0,Premium,Party,4127,2,3,3,3,2,3,2,2,4,4,5,3,2,2
8983,1,Mr. Gregory Reynolds,yes,1981.0,Premium,Strategy,4713,2,2,2,2,5,4,4,4,4,4,4,4,4,5
8984,0,Ms. Beth Giles,yes,1988.0,Premium,Party,5373,1,3,3,3,1,1,1,1,4,4,3,4,3,1
8985,0,Mr. Joseph Adams,yes,2003.0,Premium,Strategy,3644,3,5,5,5,3,3,3,3,4,2,3,4,3,3
8986,0,Mr. Cody Burke,yes,2014.0,Non-Premium,Party,3980,1,4,0,4,5,0,5,5,5,3,5,4,4,5
8987,1,Mr. Hector Ray,yes,1983.0,Premium,Strategy,3731,1,2,1,1,3,5,4,5,5,5,5,5,5,3
8988,1,Ms. Holly Barber,yes,1961.0,Non-Premium,Party,6399,4,3,4,4,4,5,2,4,4,4,4,4,4,5
8989,0,Ms. Jill Warren,yes,1949.0,Premium,Strategy,4503,4,3,2,3,5,1,2,4,4,3,4,2,4,2
8990,1,Mr. Tyler Peterson,yes,1979.0,Premium,Strategy,4727,3,3,5,3,5,4,5,3,3,3,3,3,3,5
8991,0,Mr. Kyle Collins,yes,1959.0,Non-Premium,Party,4098,3,2,3,4,2,3,2,2,2,5,3,4,3,2
8992,0,Mr. Thomas Hoover,yes,1983.0,Non-Premium,Party,5408,2,3,2,2,4,2,4,4,4,3,4,3,5,4
8993,0,Mr. Mark Smith,yes,1964.0,Non-Premium,Party,5218,1,5,1,3,2,1,2,2,2,3,4,4,2,2
8994,1,Mr. John Moran,yes,1965.0,Premium,Strategy,6672,0,0,0,1,2,4,4,3,3,3,3,5,3,4
8995,0,Mr. Jeremy Klein,yes,1992.0,Premium,Thematic,4672,3,5,3,5,3,3,3,3,2,5,4,3,3,3
8996,0,Mr. Robert Carroll,yes,1962.0,Premium,Party,5639,2,4,4,4,2,2,2,2,4,1,4,2,3,2
8997,1,Mr. Charles Schwartz,yes,1980.0,Premium,Strategy,6121,4,4,4,4,5,5,5,3,3,3,3,4,3,5
8998,1,Ms. Kimberly Castro,no,1975.0,Premium,Thematic,5773,4,4,4,3,2,4,2,2,3,2,3,3,1,2
8999,0,Ms. Terri Thompson,yes,1981.0,Premium,Strategy,3095,2,3,3,3,4,3,4,2,2,1,2,4,2,3
9000,0,Ms. Lacey Case,yes,2001.0,Non-Premium,Party,5119,4,5,4,3,1,4,1,1,4,4,5,4,5,1
9001,0,Ms. Karen Delacruz,yes,2006.0,Non-Premium,Party,5075,4,5,4,2,5,4,5,5,3,3,4,3,4,5
9002,1,Ms. Heather Mitchell,yes,2003.0,Non-Premium,Party,2040,5,5,5,5,1,3,4,5,5,5,5,1,5,3
9003,0,Ms. Rachel Torres,no,2005.0,Premium,Party,5037,2,2,2,1,3,2,3,3,5,1,2,1,5,3
9004,1,Mr. Dylan Miller,no,2001.0,Premium,Strategy,5385,5,0,5,2,5,5,5,5,4,5,5,5,5,5
9005,1,Ms. Ashley Clark,yes,1960.0,Non-Premium,Party,6395,4,4,4,4,5,4,5,5,2,2,4,4,4,5
9006,1,Mr. Justin Burke,yes,1963.0,Premium,Strategy,4753,1,1,1,1,3,5,4,5,5,5,5,5,5,5
9007,0,Mr. Peter Li,yes,1982.0,Non-Premium,Thematic,5233,3,5,3,4,4,3,2,4,4,5,4,3,5,4
9008,1,Ms. Nancy Rivera,yes,1964.0,Non-Premium,Strategy,6194,1,1,4,1,2,5,4,4,4,4,4,4,4,5
9009,1,Ms. Shawna Mcmillan,yes,1999.0,Non-Premium,Thematic,5210,1,1,1,1,2,3,5,5,5,5,5,3,5,5
9010,0,Mr. James Woods,yes,1957.0,Non-Premium,Party,5898,1,3,1,2,5,1,5,5,2,3,3,2,2,5
9011,0,Mr. Luke Moore,yes,1965.0,Premium,Strategy,5077,4,3,5,3,1,4,1,2,2,3,3,1,3,1
9012,1,Ms. Katie Schwartz,yes,1970.0,Non-Premium,Thematic,6615,4,4,4,4,4,5,5,2,2,2,2,3,2,5
9013,0,Mr. Ronald Norris,yes,1996.0,Premium,Party,5118,4,1,1,1,4,3,2,4,1,2,3,3,3,4
9014,1,Mr. Luis Schaefer,yes,1989.0,Premium,Party,5101,4,5,5,5,4,4,4,4,2,3,1,5,3,4
9015,1,Ms. Lindsay Pope,yes,1995.0,Non-Premium,Party,5450,2,2,2,2,3,4,5,5,5,4,5,5,5,4
9016,1,Ms. Courtney Jordan DDS,y,2009.0,Non-Premium,Party,4644,1,2,1,1,2,2,2,5,5,5,5,5,5,5
9017,0,Mr. Christopher King,yes,1960.0,Non-Premium,Party,4925,3,3,1,4,2,1,2,2,2,4,4,4,3,2
9018,1,Mr. Donald Garcia MD,no,1998.0,Premium,Strategy,4805,5,0,5,1,4,5,4,4,3,4,4,3,5,4
9019,1,Ms. Diana Harris,yes,1981.0,Premium,Strategy,4235,1,1,1,1,5,4,4,4,4,4,5,5,4,3
9020,1,Ms. Mrs. Dawn Gomez,yes,1973.0,Premium,Strategy,5476,1,1,1,1,5,4,5,3,3,4,3,5,3,4
9021,1,Ms. Ashley Thomas,yes,1962.0,Non-Premium,Party,5425,5,5,5,5,5,4,5,4,4,4,4,3,4,5
9022,0,Ms. April Moran,yes,1983.0,Premium,Strategy,4517,1,2,2,2,4,3,3,1,1,2,1,4,1,4
9023,1,Mr. James Richards,yes,2011.0,Non-Premium,Party,5137,0,2,0,3,4,0,4,4,1,3,4,2,3,4
9024,0,Mr. Charles Jones,no,2003.0,Premium,Party,6028,3,2,3,4,4,3,4,4,2,4,4,1,3,4
9025,1,Mr. William Frederick,yes,1966.0,Premium,Strategy,6110,3,3,3,3,3,4,5,4,4,4,4,3,4,4
9026,0,Mr. Jeremy Golden,no,2000.0,Premium,Party,5908,3,0,3,4,4,3,2,4,4,1,5,2,3,4
9027,1,Mr. John Howard,yes,1990.0,Premium,Strategy,5235,5,5,5,5,5,4,5,5,5,2,5,5,5,5
9028,1,Ms. Amber Griffin,yes,1981.0,Non-Premium,Party,3274,5,3,5,3,4,5,4,4,2,5,3,4,4,4
9029,1,Ms. Erin Carter,yes,1998.0,Non-Premium,Party,5195,2,2,2,2,2,4,5,4,4,4,4,4,4,3
9030,1,Ms. Jody Garcia,yes,1982.0,Non-Premium,Party,5403,4,5,4,4,4,4,4,4,3,5,5,4,4,4
9031,1,Mr. Donald Frye,yes,1956.0,Premium,Strategy,6490,4,4,1,4,5,1,2,5,5,4,5,5,5,2
9032,1,Mr. Stephen Johnson,yes,1982.0,Premium,Strategy,5324,1,1,3,1,2,3,5,4,4,4,4,3,4,5
9033,0,Ms. Kiara Trujillo,yes,1988.0,Premium,Strategy,4915,2,4,5,5,1,3,4,2,2,2,2,3,2,1
9034,1,Ms. Kaitlyn Fleming,yes,1963.0,Premium,Strategy,6582,1,1,1,1,4,4,5,4,4,4,4,4,4,5
9035,1,Ms. Alexis Mercer MD,yes,1972.0,Premium,Strategy,6723,0,0,0,1,5,4,4,5,5,5,5,3,5,3
9036,0,Ms. Denise Ray,yes,1966.0,Non-Premium,Party,5532,4,1,4,3,5,4,3,5,5,4,5,3,5,4
9037,0,Ms. Debra Montgomery,yes,1953.0,Non-Premium,Party,6442,4,3,4,3,4,4,3,5,5,4,5,4,5,2
9038,1,Mr. Brian Adams,yes,1958.0,Non-Premium,Party,5314,4,5,4,2,1,4,1,1,5,5,3,1,1,1
9039,1,Ms. Angelica Mcfarland,yes,1973.0,Non-Premium,Party,6708,4,4,4,4,4,3,4,5,5,5,5,4,5,3
9040,1,Ms. Natalie Gamble,yes,1957.0,Non-Premium,Thematic,6131,4,4,4,4,5,5,5,5,5,3,5,3,4,5
9041,1,Ms. Karen Floyd,yes,1964.0,Premium,Strategy,4374,4,4,5,4,4,4,4,5,5,5,5,4,5,4
9042,1,Ms. Jillian Romero,yes,1976.0,Premium,Strategy,5643,1,1,1,1,5,5,4,5,5,5,5,4,5,4
9043,0,Ms. Ana Smith,no,1988.0,Premium,Strategy,5799,2,2,2,5,2,2,2,2,3,3,5,5,5,2
9044,1,Mr. Luke Hansen,yes,1986.0,Premium,Strategy,5865,4,4,4,4,4,5,5,4,4,4,4,4,4,4
9045,1,Ms. Christina Hurst,yes,1975.0,Premium,Strategy,4580,5,2,5,5,2,4,5,5,5,5,5,5,5,3
9046,0,Mr. John Sanchez,yes,1990.0,Premium,Party,5561,2,3,3,3,2,2,2,2,4,5,2,3,2,2
9047,1,Ms. Katrina Gonzalez,yes,2008.0,Non-Premium,Party,4680,3,3,3,3,2,5,4,2,2,3,2,3,2,4
9048,1,Ms. Misty Jones,yes,1990.0,Non-Premium,Party,4495,1,1,1,1,4,5,5,5,5,5,5,5,5,3
9049,0,Mr. Randall Castillo,yes,1988.0,Non-Premium,Party,5424,3,4,3,3,3,3,3,3,4,3,4,1,3,3
9050,1,Ms. Shannon Davis,yes,1974.0,Premium,Strategy,6110,2,2,2,2,2,5,4,5,5,5,5,4,5,4
9051,0,Ms. Donna Pacheco,yes,1974.0,Premium,Strategy,6567,2,1,3,3,2,2,2,2,2,2,2,4,2,2
9052,1,Ms. Danielle Carpenter,yes,1985.0,Premium,Party,4107,2,3,3,3,2,2,2,2,3,3,3,1,5,2
9053,1,Ms. Kimberly Brooks,no,1973.0,Premium,Strategy,3772,4,4,4,1,5,4,5,5,5,5,4,3,4,5
9054,0,Ms. Jessica Oconnell,no,1986.0,Premium,Party,2986,4,4,4,2,4,5,5,4,5,2,2,5,4,5
9055,1,Ms. Jennifer Johnson,yes,1989.0,Premium,Party,3808,0,0,0,4,3,0,2,3,1,1,4,2,2,3
9056,0,Ms. Patricia Solis,yes,1972.0,Premium,Party,6408,4,1,1,1,5,2,3,4,4,4,4,2,4,1
9057,1,Mr. Charles Sanders,yes,1968.0,Premium,Strategy,6612,1,1,1,1,3,4,5,4,4,4,4,3,4,3
9058,0,Ms. Jillian Sellers,no,1988.0,Premium,Strategy,5389,2,2,2,3,5,2,1,5,2,2,3,2,4,5
9059,0,Mr. Manuel Brown,yes,1977.0,Premium,Party,5113,2,1,1,1,2,2,2,2,4,1,3,3,4,2
9060,1,Mr. Jonathan Atkins,yes,1988.0,Premium,Strategy,3919,2,2,2,2,4,4,4,4,3,3,3,3,2,4
9061,1,Ms. Virginia Rodriguez,yes,1992.0,Premium,Party,3994,5,4,1,4,5,5,5,5,1,4,4,5,3,5
9062,0,Ms. Mckenzie Marsh,yes,1956.0,Non-Premium,Thematic,5659,4,4,4,5,5,3,5,4,4,4,4,3,4,3
9063,0,Ms. Rhonda Campbell,yes,2003.0,Non-Premium,Party,4818,3,5,3,4,5,3,5,5,4,4,4,5,5,5
9064,0,Ms. Joy Armstrong,yes,1956.0,Premium,Thematic,5257,3,3,3,3,3,1,3,3,3,3,3,2,3,4
9065,0,Mr. Anthony Thomas,yes,2002.0,Non-Premium,Party,4849,1,1,1,3,1,1,1,1,4,5,3,1,3,1
9066,1,Mr. Christopher Martinez,yes,1988.0,Premium,Party,5541,5,5,5,5,5,5,5,5,4,1,3,2,3,5
9067,0,Mr. Joseph Bass,no,1965.0,Premium,Strategy,5163,2,2,2,3,4,2,4,4,3,4,4,1,3,4
9068,1,Ms. Sheri Wilkinson,yes,1972.0,Non-Premium,Thematic,6335,2,2,2,2,3,3,3,3,1,2,4,2,1,3
9069,1,Ms. Janet Sampson,yes,1979.0,Non-Premium,Party,6651,4,1,4,3,3,3,3,3,3,4,1,2,3,2
9070,0,Mr. Jeffrey Lamb,yes,1980.0,Non-Premium,Party,4274,2,5,2,2,5,2,5,5,3,5,4,3,5,5
9071,0,Mr. Joseph Jackson,yes,1971.0,Premium,Strategy,6310,1,4,5,5,2,4,3,1,1,2,1,4,1,4
9072,1,Ms. Jennifer Robinson,yes,1962.0,Premium,Strategy,6888,0,4,0,5,2,5,5,1,1,1,1,4,1,3
9073,0,Ms. Melissa Gregory DDS,no,1996.0,Premium,Strategy,5447,3,0,3,5,4,3,4,4,3,3,5,4,4,4
9074,1,Ms. Renee Perkins,yes,1991.0,Premium,Strategy,4557,2,2,2,2,4,4,4,4,5,3,3,4,5,4
9075,1,Ms. Jennifer Romero,yes,1960.0,Non-Premium,Party,6646,3,3,3,3,3,5,5,4,4,4,4,3,4,5
